 numero_reimpresiones, puntos_vta1anio_total, materia3, tirada, ejemplares_distribuidos_en_novedad, obsequios, pvp, reimpresiones, editorial, materia2, encuadernacion, venta_total, semanas_venta, coleccion, puntos_vta_total, materia1
0,78,,500,247,7,   15.38,0,UDLW17,,3,94,58,UDLW17001,78,1111
0,65,,135,136,6,   17.31,0,UDLW17,,3,35,124,UDLW17002,72,1111
0,52,,770,290,6,   17.31,0,UDLW17,,3,91,120,UDLW17002,60,1111
0,109,,650,376,9,   17.31,0,UDLW17,,3,119,70,UDLW17002,111,1111
33,18,,36,34,0,   34.62,6,UDLW18,,,10,125,UDLW18001,23,
27,9,,28,21,0,   14.42,5,UDLW18,,,13,123,UDLW18001,13,
9,8,,19,22,0,   14.42,2,UDLW18,,,6,118,UDLW18001,14,
168,15,,170,34,0,   14.42,6,UDLW18,,,21,122,UDLW18001,22,
348,24,,352,157,7,   16.83,5,UDLW18,,3,73,125,UDLW18001,100,
35,13,,36,27,0,   21.15,3,UDLW18,,,13,117,UDLW18001,20,
20,11,,21,26,0,   14.42,3,UDLW18,,,4,118,UDLW18001,18,
58,20,,59,44,0,   38.46,5,UDLW18,,,28,112,UDLW18001,29,
31,10,,33,32,0,   16.35,3,UDLW18,,,-11,121,UDLW18001,16,
252,59,,276,170,0,   16.35,18,UDLW18,,,245,123,UDLW18001,95,
389,30,,463,161,0,   18.27,3,UDLW18,,,-12,122,UDLW18001,46,
57,9,,65,17,0,   34.62,5,UDLW18,,,7,109,UDLW18002,11,
0,3,,11,8,0,   17.31,0,UDLW18,,,3,109,UDLW18002,7,
78,10,,96,57,0,    9.23,3,UDLW18,,,-1,117,UDLW18003,14,
49,73,,948,488,6,    9.62,4,UDLW18,,3,145,97,UDLW18003,74,15
55,17,,58,53,0,   18.27,5,UDLW18,,,17,125,UDLW18005,27,
0,133,,1000,541,8,   21.92,0,UDLW18,,3,291,117,UDLW18005,141,971
20,4,,41,10,0,   18.27,1,UDLW18,,,3,117,UDLW18006,8,
17,10,,20,25,0,   16.83,3,UDLW18,,,1,87,UDLW18007,14,
27,9,,28,22,0,   22.12,3,UDLW18,,,7,86,UDLW18007,12,
39,10,,41,28,0,   16.15,3,UDLW18,,,-1,117,UDLW18007,14,
72,9,,92,43,0,   14.42,3,UDLW18,,,0,121,UDLW18007,12,
41,19,,46,35,0,   17.79,3,UDLW18,,,4,121,UDLW18007,23,
71,18,,83,55,1,   15.87,3,UDLW18,,,16,121,UDLW18007,27,
62,8,,73,45,0,   11.54,3,UDLW18,,,2,120,UDLW18007,14,
396,14,,488,149,0,   17.31,3,UDLW18,,,-6,125,UDLW18007,20,
159,15,,205,92,0,   19.23,3,UDLW18,,,-5,117,UDLW18007,18,
29,7,,31,14,0,   14.42,1,UDLW18,,,-1,111,UDLW18008,9,
22,13,,23,26,0,   10.58,3,UDLW18,,,12,125,UDLW18009,16,
48,27,,68,70,0,   10.67,7,UDLW18,,,45,122,UDLW18009,37,
42,20,,43,39,0,   10.67,5,UDLW18,,,18,125,UDLW18009,26,
34,15,,35,38,0,   11.44,4,UDLW18,,,24,125,UDLW18009,25,
7,20,,19,35,0,   12.02,2,UDLW18,,,10,121,UDLW18009,24,
35,16,,37,32,0,   12.98,4,UDLW18,,,27,124,UDLW18009,19,
44,14,,46,35,0,   19.23,5,UDLW18,,,22,125,UDLW18010,20,
267,25,,343,177,0,   14.33,3,UDLW18,,,24,125,UDLW18010,46,
50,191,,554,441,9,   16.35,1,UDLW18,118,3,115,72,UDLW18010,192,111
80,23,,89,51,0,    9.62,3,UDLW18,,,2,121,UDLW18011,29,
59,20,,69,68,0,   15.87,3,UDLW18,,,28,124,UDLW18011,30,
110,14,,122,47,0,   13.94,3,UDLW18,,,-5,122,UDLW18011,20,
155,18,,166,59,0,   17.79,3,UDLW18,,,15,126,UDLW18011,24,
202,43,,231,147,0,   20.67,3,UDLW18,,,25,124,UDLW18011,61,
49,25,,51,47,0,    9.52,5,UDLW18,,,33,123,UDLW18012,33,
69,24,,84,92,0,   10.19,5,UDLW18,,,57,121,UDLW18012,34,
9,26,,36,51,0,    9.52,3,UDLW18,,,-11,118,UDLW18013,34,
10,16,,26,42,0,   10.38,1,UDLW18,,,4,111,UDLW18013,25,
45,13,,51,23,0,    4.81,4,UDLW18,,,37,121,UDLW18014,19,
124,52,,129,100,0,   13.46,10,UDLW18,,,120,123,UDLW18015,65,
218,57,,219,113,0,   13.94,10,UDLW18,,,197,125,UDLW18015,77,
200,60,,207,120,0,   17.31,7,UDLW18,,,148,125,UDLW18015,74,
58,11,,61,29,0,   12.98,3,UDLW18,,,5,117,UDLW18015,14,
50,10,,61,35,0,   15.19,3,UDLW18,,,5,117,UDLW18015,12,
0,2,,1,8,0,    5.29,0,UDLW18,,,-4,122,UDLW18016,7,
3,10,,4,27,0,    5.29,2,UDLW18,,,2,102,UDLW18016,12,
0,3,,1,3,0,    5.29,0,UDLW18,,,0,50,UDLW18016,3,
1097,82,,1155,228,1,   13.46,21,UDLW18,,,979,126,UDLW18017,115,
61,18,,69,44,0,    9.13,3,UDLW18,,,2,124,UDLW18017,23,
64,23,,91,57,0,   11.54,5,UDLW18,,,85,123,UDLW18017,26,
200,27,,266,148,0,   11.54,3,UDLW18,,,222,126,UDLW18017,44,
58,14,,61,47,0,   11.54,1,UDLW18,,,49,115,UDLW18018,21,
0,45,,300,126,4,   11.54,0,UDLW18,,3,67,125,UDLW18018,48,15
21,7,,23,15,0,   17.31,4,UDLW18,,,15,121,UDLW18020,10,
104,13,,127,58,0,   12.02,3,UDLW18,,,6,123,UDLW18021,17,
29,9,,30,22,0,   12.98,3,UDLW18,,,2,120,UDLW18022,14,
32,10,,34,31,0,   12.98,3,UDLW18,,,2,87,UDLW18022,11,
27,9,,29,22,0,   12.98,4,UDLW18,,,-1,97,UDLW18022,12,
22,3,,23,8,0,   12.98,4,UDLW18,,,2,125,UDLW18022,6,
70,10,,90,59,0,   13.94,3,UDLW18,,,-11,125,UDLW18023,19,
64,10,,66,25,0,   13.94,3,UDLW18,,,1,117,UDLW18023,16,
68,9,,81,48,0,   13.94,4,UDLW18,,,2,124,UDLW18023,17,
10,4,,14,8,0,   13.94,1,UDLW18,,,2,109,UDLW18024,7,
26,3,,27,10,0,   13.94,2,UDLW18,,,2,109,UDLW18024,7,
3,3,,6,7,0,   13.94,1,UDLW18,,,1,44,UDLW18024,4,
22,9,,24,20,0,   11.54,3,UDLW18,,,-2,103,UDLW18025,12,
20,11,,22,26,0,   11.06,3,UDLW18,,,2,94,UDLW18025,15,
284,33,,344,145,0,   13.46,3,UDLW18,,,46,125,UDLW18025,44,
352,20,,423,136,0,   12.21,3,UDLW18,,,-19,125,UDLW18025,27,
0,81,,900,432,6,   14.90,0,UDLW18,,2,84,104,UDLW18025,83,15
0,90,,925,423,7,   14.42,0,UDLW18,,2,93,57,UDLW18025,91,15
6,2,,7,6,0,   10.87,2,UDLW18,,,6,94,UDLW18026,6,
10,4,,15,8,0,   11.54,1,UDLW18,,,2,109,UDLW18026,7,
12,4,,14,11,0,   11.06,2,UDLW18,,,10,101,UDLW18026,10,
60,75,,560,269,6,   14.90,1,UDLW18,,2,116,106,UDLW18026,78,15
5,0,,7,2,0,   10.87,1,UDLW18,,,3,60,UDLW18027,2,
24,5,,27,14,0,   14.42,3,UDLW18,,,-2,117,UDLW18028,11,
10,2,,13,8,0,    3.37,1,UDLW18,,,2,69,UDLW18029,4,
8,2,,10,6,0,    3.37,2,UDLW18,,,1,67,UDLW18029,3,
5,2,,6,5,0,    3.37,2,UDLW18,,,2,47,UDLW18029,3,
3,2,,5,8,0,    3.37,1,UDLW18,,,1,72,UDLW18029,4,
4,0,,5,2,0,    3.37,1,UDLW18,,,2,26,UDLW18030,2,
0,1,,10,3,0,    3.37,0,UDLW18,,,1,27,UDLW18030,3,
0,0,,1,1,0,    3.37,0,UDLW18,,,1,0,UDLW18030,1,
0,0,,1,1,0,    3.37,0,UDLW18,,,1,0,UDLW18030,1,
9,7,,11,23,0,    9.52,2,UDLW18,,,7,107,UDLW18032,14,
0,120,,1000,448,7,    9.62,0,UDLW18,,3,209,119,UDLW18033,124,119
0,7,,25,8,0,    4.81,0,UDLW18,,,11,57,UDLW18034,7,
101,109,,1037,769,6,    5.72,1,UDLW19,,3,562,127,UDLW19001,117,33
0,0,29,178,179,0,   16.83,0,UDLW19,47,,33,113,UDLW19003,2,111
0,1,,130,132,0,   11.49,0,UDLW19,,,24,121,UDLW19003,3,111
0,0,,114,117,0,    5.77,0,UDLW19,,,0,124,UDLW19004,4,15
0,64,,555,261,6,   17.31,0,UDLW19,,3,52,103,UDLW19006,67,13
50,45,,172,115,6,   14.38,1,UDLW19,,3,42,99,UDLW19007,46,11
0,32,,836,452,0,   13.46,0,UDLW19,,3,130,85,UDLW19007,32,111
3,16,,93,37,0,   18.27,1,UDLW20,,0,9,107,UDLW20001,23,
2,14,,102,32,0,   18.27,1,UDLW20,,0,6,114,UDLW20001,19,
1,15,,101,33,0,   18.27,1,UDLW20,,0,5,115,UDLW20001,21,
0,11,,100,27,0,   18.27,0,UDLW20,,0,4,91,UDLW20001,15,
1,10,,101,26,0,   18.27,1,UDLW20,,0,1,119,UDLW20001,14,
2,20,,102,42,0,   18.27,1,UDLW20,,0,14,117,UDLW20001,26,
2,34,,252,79,0,   18.27,1,UDLW20,,0,126,118,UDLW20001,43,
9,14,,157,39,0,   18.27,1,UDLW20,,0,-1,117,UDLW20001,18,
2,17,,201,38,0,   18.27,1,UDLW20,,0,-12,105,UDLW20001,24,
0,89,,700,323,6,   18.27,0,UDLW20,126,3,67,119,UDLW20001,93,122
0,80,,600,319,6,   18.27,0,UDLW20,,3,68,111,UDLW20001,86,126
0,83,,600,487,6,   18.27,0,UDLW20,,3,79,109,UDLW20001,85,12
0,149,,600,421,8,   18.27,0,UDLW20,122,3,237,99,UDLW20001,155,126
0,135,126,600,442,9,   18.27,0,UDLW20,122,3,245,91,UDLW20001,137,112
4,108,122,600,345,7,   18.27,1,UDLW20,112,3,174,87,UDLW20001,110,11
0,105,122,600,353,0,   18.27,0,UDLW20,119,3,174,81,UDLW20001,109,112
0,115,126,600,351,9,   18.27,0,UDLW20,122,3,102,80,UDLW20001,116,112
0,80,126,600,278,7,   18.27,0,UDLW20,118,3,56,65,UDLW20001,81,112
0,136,,976,454,7,   18.27,0,UDLW20,126,3,136,62,UDLW20001,137,11
0,163,126,600,410,7,   18.27,0,UDLW20,12,3,234,59,UDLW20001,170,112
0,121,12,600,335,7,   18.27,0,UDLW20,116,3,146,55,UDLW20001,121,1114
500,235,126,1100,542,7,   18.27,1,UDLW20,12,3,394,56,UDLW20001,237,112
0,7,,28,20,0,   18.27,0,UDLW20,,0,3,88,UDLW20002,8,
0,9,,450,22,0,   16.35,0,UDLW20,,0,1,88,UDLW20002,10,
0,9,,54,22,0,   16.35,0,UDLW20,,0,1,88,UDLW20002,10,
0,10,,63,23,0,   18.27,0,UDLW20,,0,5,112,UDLW20002,11,
0,9,,40,23,0,   17.31,0,UDLW20,,0,9,117,UDLW20002,11,
50,8,,66,36,0,   18.27,1,UDLW20,,0,1,115,UDLW20002,9,
1,9,,52,26,0,   18.27,1,UDLW20,,0,10,119,UDLW20002,14,
0,6,,100,19,0,   18.27,0,UDLW20,,0,11,92,UDLW20002,7,
0,6,,50,18,0,   18.27,0,UDLW20,,0,1,88,UDLW20002,6,
0,13,,99,37,0,   18.27,0,UDLW20,,0,7,108,UDLW20002,20,
0,8,,100,22,0,   18.27,0,UDLW20,,0,6,88,UDLW20002,10,
0,11,,100,27,0,   18.27,0,UDLW20,,0,5,102,UDLW20002,15,
0,15,,150,29,0,   18.27,0,UDLW20,,0,7,90,UDLW20002,16,
5,0,,153,40,0,   18.27,1,UDLW20,,0,23,118,UDLW20002,23,65
1,13,,154,30,0,   18.27,1,UDLW20,,0,7,119,UDLW20002,18,
3,15,,100,35,0,   18.27,1,UDLW20,,0,-8,110,UDLW20002,18,
1,18,,301,32,0,   21.15,1,UDLW20,,0,4,110,UDLW20002,19,
6,15,,105,41,0,   18.27,1,UDLW20,,0,-5,118,UDLW20002,22,
4,15,,304,33,0,   18.27,1,UDLW20,,0,-10,119,UDLW20002,17,
4,13,,305,29,0,   18.27,1,UDLW20,,0,-3,90,UDLW20002,14,
5,12,,305,33,0,   18.27,1,UDLW20,,0,-14,117,UDLW20002,17,
4,15,,427,36,0,   18.27,1,UDLW20,,0,-7,111,UDLW20002,20,
4,20,,204,42,0,   18.27,1,UDLW20,,0,6,105,UDLW20002,25,
0,18,,470,38,0,   18.27,0,UDLW20,,0,-5,102,UDLW20002,23,
0,46,,600,234,6,   18.27,0,UDLW20,36,3,154,115,UDLW20002,53,33
0,66,,600,265,6,   18.27,0,UDLW20,,3,53,119,UDLW20002,69,33
0,50,,600,223,5,   18.27,0,UDLW20,,3,78,109,UDLW20002,52,33
0,54,,600,243,6,   18.27,0,UDLW20,371,3,93,109,UDLW20002,65,37
0,103,,600,298,7,   18.27,0,UDLW20,36,3,162,98,UDLW20002,107,32
0,108,32,600,314,7,   18.27,0,UDLW20,87,3,92,91,UDLW20002,109,62
0,58,,600,255,0,   18.27,0,UDLW20,37,3,74,88,UDLW20002,62,33
0,61,,600,259,0,   18.27,0,UDLW20,32,3,124,81,UDLW20002,70,14
0,107,5,600,429,0,   18.27,0,UDLW20,31,3,176,78,UDLW20002,109,23
0,71,253,600,296,14,   18.27,0,UDLW20,241,3,97,77,UDLW20002,74,131
0,57,36,400,240,7,   18.27,0,UDLW20,32,3,79,74,UDLW20002,60,131
0,89,99,600,305,7,   18.27,0,UDLW20,73,3,135,66,UDLW20002,91,242
0,81,,622,328,7,   18.27,0,UDLW20,24,3,101,63,UDLW20002,84,131
0,67,25,604,277,7,   18.27,0,UDLW20,24,3,52,56,UDLW20002,69,131
0,93,37,602,311,7,   18.27,0,UDLW20,33,3,111,54,UDLW20002,93,131
0,14,,141,40,0,   18.27,0,UDLW20,,0,-14,108,UDLW20003,20,
0,80,33,300,267,5,   18.27,0,UDLW20,251,3,100,99,UDLW20003,86,131
154,11,,160,110,0,   23.08,7,UDLW21,,10,5,114,UDLW21001,28,
212,28,,220,77,0,   24.04,12,UDLW21,,,115,115,UDLW21001,50,
374,50,,592,96,0,   26.92,11,UDLW21,,,68,118,UDLW21001,61,
0,63,,580,266,0,   17.31,0,UDLW21,,3,41,98,UDLW21001,68,111
0,6,,135,8,1,   14.42,0,UDLW21,,3,1,47,UDLW21001,6,72
457,34,,495,72,0,   14.42,7,UDLW21,,10,69,117,UDLW21002,48,
85,24,,179,63,0,   13.46,9,UDLW21,,,21,117,UDLW21002,33,
128,21,,247,55,0,   14.42,9,UDLW21,,,17,117,UDLW21002,33,
67,17,,182,44,0,   13.46,5,UDLW21,,,16,116,UDLW21002,24,
67,47,,388,224,0,   17.31,1,UDLW21,,,-101,115,UDLW21002,59,
311,17,,446,254,0,   15.38,8,UDLW21,,,28,113,UDLW21002,25,
72,125,,768,442,12,   17.31,2,UDLW21,,3,292,118,UDLW21002,144,111
90,92,,660,293,6,   17.31,1,UDLW21,,,102,113,UDLW21002,97,
144,69,,744,480,1,   17.31,2,UDLW21,,3,436,88,UDLW21002,71,111
2,131,,716,426,7,   17.31,1,UDLW21,,3,90,66,UDLW21002,132,111
78,18,,237,55,0,   14.42,8,UDLW21,,,-11,117,UDLW21003,29,
126,13,,128,51,0,   12.50,6,UDLW21,,,42,115,UDLW21003,22,
168,16,,241,179,0,   14.42,8,UDLW21,,,10,114,UDLW21003,24,
41,22,,74,53,2,   14.42,9,UDLW21,,3,41,116,UDLW21003,29,111
222,15,,299,226,0,   14.42,9,UDLW21,,,13,117,UDLW21003,24,
227,18,,240,74,0,   14.42,10,UDLW21,,,25,108,UDLW21003,25,
210,27,,214,47,0,   17.31,5,UDLW21,,,29,118,UDLW21003,35,
32,1,,57,37,0,    6.73,1,UDLW21,,,1,103,UDLW21003,6,
90,98,,660,373,6,   16.35,1,UDLW21,,,191,115,UDLW21003,106,
2,200,,1602,873,8,   17.79,1,UDLW21,,3,354,114,UDLW21003,213,112
232,96,,724,409,6,   26.92,6,UDLW21,,3,576,106,UDLW21003,104,113
60,63,,300,271,6,   14.42,1,UDLW21,,3,108,104,UDLW21003,70,111
488,175,,1088,446,7,   16.35,4,UDLW21,,3,643,92,UDLW21003,186,111
2,133,,602,427,7,   16.35,1,UDLW21,,3,129,90,UDLW21003,137,111
60,108,,750,641,7,   17.79,1,UDLW21,,3,210,68,UDLW21003,108,111
2,97,,702,360,9,   16.35,1,UDLW21,,3,45,65,UDLW21003,99,112
0,90,,864,687,10,   17.79,0,UDLW21,,3,470,60,UDLW21003,91,111
29,19,,93,57,0,   19.23,2,UDLW21,,,13,108,UDLW21004,23,
59,4,,63,10,0,   15.38,2,UDLW21,,,8,109,UDLW21004,8,
80,9,,180,54,0,   14.42,1,UDLW21,,,30,101,UDLW21004,16,
0,99,,520,328,8,   17.31,0,UDLW21,,3,95,66,UDLW21004,99,13
14,6,,19,10,0,   11.54,2,UDLW21,,,5,72,UDLW21005,9,
17,12,,56,38,0,   12.50,3,UDLW21,,,9,108,UDLW21005,16,
11,2,,22,17,0,   14.42,1,UDLW21,,,11,56,UDLW21006,5,
64,17,,153,93,0,   13.46,6,UDLW21,,,23,117,UDLW21006,24,
100,66,,350,337,7,   17.31,1,UDLW21,,3,31,82,UDLW21006,71,4311
0,2,,68,3,0,    3.37,0,UDLW21,,,5,70,UDLW21007,3,
110,20,,128,36,0,    9.62,2,UDLW21,,,28,114,UDLW21007,28,
55,65,,315,352,7,    9.62,1,UDLW21,,3,66,82,UDLW21007,67,111
36,3,,58,40,0,   11.54,2,UDLW21,,,-1,103,UDLW21008,6,
318,18,,633,48,0,   28.85,11,UDLW21,,,-12,115,UDLW21008,25,
10,5,,35,31,3,    1.92,1,UDLW21,,3,29,47,UDLW21009,5,93
0,274,,3062,1600,8,   19.23,0,UDLW22,,3,925,120,UDLW22001,281,25
196,212,,3188,1192,8,   19.23,1,UDLW22,,3,1201,120,UDLW22001,242,25
12708,701,,18619,6519,6,   19.23,4,UDLW22,,3,12408,120,UDLW22001,718,119
0,392,,3914,2980,7,   19.23,0,UDLW22,,3,1087,112,UDLW22001,397,13
0,229,,2984,1305,6,   21.15,0,UDLW22,,3,630,113,UDLW22001,239,251
0,385,,2952,2301,8,   19.23,0,UDLW22,,2,2156,101,UDLW22001,400,119
0,192,,3536,1427,10,   17.31,0,UDLW22,,3,146,100,UDLW22001,194,111
0,171,,2450,1053,7,   11.54,0,UDLW22,,3,495,90,UDLW22001,175,241
0,160,,2450,1045,7,   11.54,0,UDLW22,,3,369,90,UDLW22001,167,241
0,125,,3000,1126,7,   11.54,0,UDLW22,,3,625,91,UDLW22001,135,241
3290,204,,3990,1746,0,   14.42,1,UDLW22,,3,413,88,UDLW22001,207,131
0,167,,4053,1420,2,   19.23,0,UDLW22,,3,313,88,UDLW22001,175,253
0,407,,4000,2762,7,   19.23,0,UDLW22,,3,576,88,UDLW22001,413,251
0,143,,1980,853,7,   14.42,0,UDLW22,,3,509,87,UDLW22001,149,241
0,144,,1950,827,7,   11.54,0,UDLW22,,3,330,88,UDLW22001,150,241
0,139,,1984,847,7,   11.54,0,UDLW22,,3,253,87,UDLW22001,143,241
0,258,,3002,1483,9,   19.23,0,UDLW22,,3,395,85,UDLW22001,263,253
4302,355,,6030,2450,7,   22.12,2,UDLW22,,3,1570,85,UDLW22001,368,251
0,424,,4008,2778,7,   18.27,0,UDLW22,,2,2588,80,UDLW22001,432,241
0,275,,2990,1750,7,   17.31,0,UDLW22,,3,743,78,UDLW22001,279,241
2385,479,,4895,1478,9,   25.00,2,UDLW22,,3,3619,112,UDLW22002,505,92
2020,432,,6923,2923,4,   19.23,1,UDLW22,,3,6643,108,UDLW22002,439,92
0,241,,4905,1813,12,   25.00,0,UDLW22,,3,3362,107,UDLW22002,265,92
0,487,,4000,2588,9,   21.15,0,UDLW22,,2,3149,98,UDLW22002,509,92
0,315,,3500,2002,8,   19.23,0,UDLW22,,3,1315,94,UDLW22002,338,92
0,267,,3500,1344,7,   19.23,0,UDLW22,,3,487,97,UDLW22002,276,92
0,378,,4983,3188,10,   19.23,0,UDLW22,,3,3595,84,UDLW22002,406,92
0,341,,2975,1653,10,   21.15,0,UDLW22,,3,864,65,UDLW22002,346,92
0,368,,6853,4354,6,   19.23,0,UDLW22,,3,1823,110,UDLW22003,379,33
0,230,,3500,1610,6,   16.35,0,UDLW22,,3,506,101,UDLW22004,236,131
13428,739,,15428,6138,7,   21.15,7,UDLW22,,2,13788,96,UDLW22005,774,541
0,8,,616,36,0,   11.54,0,UDLW23,,,1,56,UDLW23001,8,
0,13,,650,41,0,   13.46,0,UDLW23,,,7,58,UDLW23002,13,
0,9,,468,37,0,    9.62,0,UDLW23,,,3,57,UDLW23002,9,
0,15,,608,43,0,   14.42,0,UDLW23,,,13,64,UDLW23002,15,
0,11,,580,39,0,    9.62,0,UDLW23,,,5,58,UDLW23002,11,
0,14,,579,42,0,   14.42,0,UDLW23,,,9,59,UDLW23003,14,
0,10,,480,38,0,   15.38,0,UDLW23,,,3,56,UDLW23003,10,
0,10,,602,39,0,   14.42,0,UDLW23,,,3,55,UDLW23003,10,
0,11,,593,39,0,   14.42,0,UDLW23,,,2,56,UDLW23003,11,
0,12,,576,41,0,   11.54,0,UDLW23,,,6,53,UDLW23003,12,
0,8,,600,36,0,   11.54,0,UDLW23,,,5,56,UDLW23003,8,
0,8,,576,36,0,   11.54,0,UDLW23,,,1,56,UDLW23003,8,
0,10,,608,38,0,   15.38,0,UDLW23,,,1,76,UDLW23003,10,
0,10,,602,38,0,   14.42,0,UDLW23,,,3,58,UDLW23003,10,
0,8,,578,36,0,   17.31,0,UDLW23,,,2,56,UDLW23004,8,
0,8,,590,36,0,    7.69,0,UDLW23,,,1,58,UDLW23004,8,
0,9,,663,37,0,    7.69,0,UDLW23,,,0,58,UDLW23004,9,
0,10,,626,38,0,   10.58,0,UDLW23,,,0,56,UDLW23004,10,
0,13,,600,41,0,    7.69,0,UDLW23,,,9,60,UDLW23004,13,
0,9,,672,37,0,    8.65,0,UDLW23,,,2,92,UDLW23005,9,
0,12,,605,40,0,   13.46,0,UDLW23,,,7,105,UDLW23005,12,
0,94,,751,341,6,   37.50,0,UDLW23,,3,190,63,UDLW23006,94,131
0,9,,612,38,0,   22.12,0,UDLW23,,,1,59,UDLW23007,9,
0,8,,624,36,0,   10.58,0,UDLW23,,,2,55,UDLW23007,8,
0,9,,600,38,0,   11.54,0,UDLW23,,,3,56,UDLW23008,9,
0,50,,568,193,6,   33.65,0,UDLW23,,3,36,93,UDLW23009,50,33
0,50,,270,136,7,   19.23,0,UDLW23,,3,69,61,UDLW23009,50,13
0,8,,546,36,0,   11.54,0,UDLW23,,,1,56,UDLW23010,8,
0,8,,162,36,0,   20.19,0,UDLW23,,,1,56,UDLW23010,8,
0,15,,580,45,0,   14.42,0,UDLW23,,,6,65,UDLW23010,15,
0,9,,624,12,0,   16.35,0,UDLW23,,,14,30,UDLW23010,9,
0,12,,540,40,0,   11.54,0,UDLW23,,,7,58,UDLW23010,12,
575,55,,1199,210,6,   21.15,1,UDLW23,,2,76,66,UDLW23010,55,
0,14,,245,43,0,   13.46,0,UDLW23,,,5,59,UDLW23010,14,
0,11,,272,39,0,   22.12,0,UDLW23,,,1,60,UDLW23010,11,
0,75,,575,252,6,   19.23,0,UDLW23,,3,148,61,UDLW23010,76,33
0,53,,615,208,6,   17.31,0,UDLW23,33,3,81,64,UDLW23010,53,131
0,50,,586,199,6,   19.23,0,UDLW23,,3,61,64,UDLW23010,50,131
0,62,,508,211,7,   14.42,0,UDLW23,33,3,62,62,UDLW23010,62,131
0,8,,576,36,0,   14.42,0,UDLW23,,,2,52,UDLW23011,8,
0,8,,218,34,0,   15.38,0,UDLW23,,,10,89,UDLW23011,8,
359,11,,541,42,0,   20.19,1,UDLW23,,,10,56,UDLW23011,11,
0,8,,580,36,0,   12.50,0,UDLW23,,,1,55,UDLW23011,8,
0,10,,600,38,0,   14.42,0,UDLW23,,,1,56,UDLW23011,10,
0,9,,525,37,0,   20.19,0,UDLW23,,,3,59,UDLW23011,9,
0,42,,350,148,7,   19.23,0,UDLW23,33,3,36,85,UDLW23013,42,252
1062,13,,1151,197,0,   19.13,9,UDLW24,66,,24,116,UDLW24001,67,67
0,189,99,1450,831,6,   12.40,0,UDLW24,92,3,154,111,UDLW24001,205,67
0,261,99,1188,927,8,   12.40,0,UDLW24,92,3,199,83,UDLW24001,270,67
0,243,,1246,875,9,   15.87,0,UDLW24,,3,699,66,UDLW24001,251,67
1211,10,,1292,185,0,   15.29,9,UDLW24,66,,61,115,UDLW24002,53,13
1153,8,,1250,152,0,   16.25,9,UDLW24,4,,19,116,UDLW24003,59,131
0,13,,780,63,0,   17.79,0,UDLW24,99,3,-21,116,UDLW24003,17,131
0,122,,800,520,7,   23.56,0,UDLW24,43,3,274,92,UDLW24003,131,131
0,194,,1450,994,7,   17.21,0,UDLW24,,3,442,116,UDLW24004,212,3
93,36,,269,165,0,   26.92,3,UDLW25,,3,74,116,UDLW25001,53,25
0,134,,1000,444,7,   26.92,0,UDLW25,,3,168,73,UDLW25001,139,251
137,49,,271,171,0,   14.42,3,UDLW25,,3,142,119,UDLW25002,74,112
68,42,,268,157,0,   20.19,2,UDLW25,,3,101,119,UDLW25002,65,112
0,130,,1300,537,9,   20.19,0,UDLW25,,3,125,98,UDLW25002,138,126
67,59,,267,171,0,   11.54,2,UDLW25,,3,227,119,UDLW25003,80,242
1232,208,,1237,626,7,   25.00,3,UDLW25,,3,941,119,UDLW25003,245,242
152,64,,308,179,0,   21.15,4,UDLW25,,3,210,118,UDLW25003,87,13
98,43,,266,145,0,   19.23,3,UDLW25,,3,98,119,UDLW25004,60,14
0,135,,1225,557,6,   15.38,0,UDLW25,,3,379,114,UDLW25004,155,14
0,133,,850,395,7,   46.15,0,UDLW25,,2,131,55,UDLW25004,134,73
99,41,,299,202,0,   17.31,2,UDLW25,,2,50,119,UDLW25005,52,15
99,43,,298,207,0,   17.31,3,UDLW25,,2,59,119,UDLW25005,57,15
0,373,,2000,1735,16,   23.08,0,UDLW25,,3,1194,88,UDLW25007,392,112
0,302,,2000,1358,16,   22.12,0,UDLW25,,3,785,88,UDLW25007,315,112
0,292,,2000,1191,12,   18.27,0,UDLW25,,3,840,65,UDLW25007,300,112
0,244,,1500,765,8,   22.12,0,UDLW25,,3,347,63,UDLW25007,247,14
0,276,,2000,1115,9,   18.27,0,UDLW25,,3,721,56,UDLW25007,278,112
0,247,,2000,915,12,   20.19,0,UDLW25,,3,435,56,UDLW25007,249,112
2788,312,,5380,1651,8,   11.54,2,UDLW26,,2,2706,118,UDLW26001,323,131
4608,387,,6528,2646,10,   20.19,4,UDLW26,,2,4939,108,UDLW26001,410,119
0,21,,300,53,1,   22.12,0,UDLW26,,2,-1,97,UDLW26001,23,131
0,17,,300,47,2,   22.12,0,UDLW26,,,-3,97,UDLW26001,17,13
0,24,,300,58,1,   24.04,0,UDLW26,,,6,98,UDLW26001,24,
0,211,,2706,1915,7,   21.15,0,UDLW26,,2,632,90,UDLW26001,215,131
0,238,,3000,1394,8,   18.75,0,UDLW26,,2,479,58,UDLW26001,239,131
0,125,,1200,594,6,   20.19,0,UDLW26,,2,209,107,UDLW26002,138,119
0,18,,301,57,0,   13.46,0,UDLW26,,2,29,97,UDLW26002,23,112
0,19,,300,54,0,   13.46,0,UDLW26,,2,26,97,UDLW26002,24,112
0,13,,302,43,0,   18.27,0,UDLW26,,,1,97,UDLW26002,14,112
